year,id,re,treat,age,education,black,hispanic,married,nodegree,u74,u75,uniqueid
1974.0,327,0.0,0,18,10,1,0,0,1,1,1,327-1974
1974.0,328,0.0,0,17,10,1,0,0,1,1,1,328-1974
1974.0,329,0.0,0,18,7,1,0,0,1,1,1,329-1974
1974.0,330,0.0,0,18,11,1,0,0,1,1,1,330-1974
1974.0,331,0.0,0,19,10,0,1,0,1,1,1,331-1974
1974.0,332,0.0,0,18,9,1,0,0,1,1,1,332-1974
1974.0,333,0.0,0,17,10,1,0,0,1,1,1,333-1974
1974.0,334,0.0,0,17,10,1,0,0,1,1,1,334-1974
1974.0,335,0.0,0,19,11,1,0,0,1,1,1,335-1974
1974.0,336,0.0,0,17,8,0,0,0,1,1,1,336-1974
1974.0,337,0.0,0,18,10,1,0,0,1,1,1,337-1974
1974.0,338,0.0,0,18,9,1,0,0,1,1,1,338-1974
1974.0,339,0.0,0,17,8,1,0,0,1,1,1,339-1974
1974.0,340,0.0,0,19,6,0,1,0,1,1,1,340-1974
1974.0,341,0.0,0,19,10,0,0,0,1,1,1,341-1974
1974.0,342,0.0,0,17,11,0,0,0,1,1,1,342-1974
1974.0,343,0.0,0,20,9,1,0,0,1,1,1,343-1974
1974.0,344,0.0,0,17,9,1,0,0,1,1,1,344-1974
1974.0,345,0.0,0,17,10,1,0,0,1,1,1,345-1974
1974.0,346,0.0,0,17,9,1,0,0,1,1,1,346-1974
1974.0,347,0.0,0,19,11,1,0,0,1,1,1,347-1974
1974.0,348,0.0,0,19,10,1,0,1,1,1,1,348-1974
1974.0,349,0.0,0,20,9,1,0,0,1,1,1,349-1974
1974.0,350,0.0,0,18,9,1,0,0,1,1,1,350-1974
1974.0,351,0.0,0,18,11,1,0,0,1,1,1,351-1974
1974.0,352,0.0,0,17,10,0,1,0,1,1,1,352-1974
1974.0,353,0.0,0,19,11,1,0,0,1,1,1,353-1974
1974.0,354,0.0,0,17,10,1,0,0,1,1,1,354-1974
1974.0,355,0.0,0,17,9,0,1,0,1,1,1,355-1974
1974.0,356,0.0,0,18,10,1,0,0,1,1,1,356-1974
1974.0,357,591.499,0,21,9,1,0,0,1,0,1,357-1974
1974.0,358,1563.25,0,18,10,1,0,0,1,0,1,358-1974
1974.0,359,1626.62,0,19,11,1,0,0,1,0,1,359-1974
1974.0,360,2788.5,0,24,9,1,0,0,1,0,1,360-1974
1974.0,361,3472.95,0,28,11,0,1,1,1,0,1,361-1974
1974.0,362,5281.25,0,25,11,1,0,0,1,0,1,362-1974
1974.0,363,33800.0,0,21,7,1,0,0,1,0,1,363-1974
1974.0,364,0.0,0,39,11,1,0,0,1,1,0,364-1974
1974.0,365,0.0,0,36,12,1,0,0,0,1,0,365-1974
1974.0,366,0.0,0,24,12,1,0,0,0,1,0,366-1974
1974.0,367,989.268,0,17,11,1,0,0,1,0,0,367-1974
1974.0,368,960.427,0,18,10,1,0,0,1,0,0,368-1974
1974.0,369,0.0,0,18,10,1,0,0,1,1,0,369-1974
1974.0,370,1471.29,0,28,10,1,0,0,1,0,0,370-1974
1974.0,371,5214.31,0,27,13,0,0,0,0,0,0,371-1974
1974.0,372,0.0,0,31,12,0,0,0,0,1,0,372-1974
1974.0,373,0.0,0,22,9,1,0,0,1,1,0,373-1974
1974.0,374,0.0,0,31,10,1,0,0,1,1,0,374-1974
1974.0,375,6140.37,0,26,10,1,0,1,1,0,0,375-1974
1974.0,376,0.0,0,18,9,0,0,0,1,1,0,376-1974
1974.0,377,6382.31,0,23,11,1,0,0,1,0,0,377-1974
1974.0,378,0.0,0,20,12,1,0,0,0,1,0,378-1974
1974.0,379,0.0,0,19,10,1,0,0,1,1,0,379-1974
1974.0,380,1064.7,0,18,11,1,0,0,1,0,0,380-1974
1974.0,381,0.0,0,17,10,1,0,0,1,1,0,381-1974
1974.0,382,0.0,0,27,12,1,0,1,0,1,0,382-1974
1974.0,383,3065.19,0,27,11,1,0,0,1,0,0,383-1974
1974.0,384,0.0,0,28,12,0,0,0,0,1,0,384-1974
1974.0,385,2431.95,0,28,11,1,0,0,1,0,0,385-1974
1974.0,386,6661.06,0,21,10,1,0,0,1,0,0,386-1974
1974.0,387,4905.12,0,17,10,0,1,0,1,0,0,387-1974
1974.0,388,4699.96,0,26,11,1,0,0,1,0,0,388-1974
1974.0,389,0.0,0,29,9,1,0,0,1,1,0,389-1974
1974.0,390,1203.61,0,17,10,0,1,0,1,0,0,390-1974
1974.0,391,7914.13,0,22,11,1,0,0,1,0,0,391-1974
1974.0,392,0.0,0,24,11,1,0,0,1,1,0,392-1974
1974.0,393,557.699,0,20,12,1,0,0,0,0,0,393-1974
1974.0,394,0.0,0,18,12,1,0,0,0,1,0,394-1974
1974.0,395,2669.73,0,24,11,0,0,0,1,0,0,395-1974
1974.0,396,2988.41,0,21,9,0,0,0,1,0,0,396-1974
1974.0,397,0.0,0,30,8,1,0,0,1,1,0,397-1974
1974.0,398,17711.9,0,31,11,1,0,0,1,0,0,398-1974
1974.0,399,1442.68,0,17,10,0,1,0,1,0,0,399-1974
1974.0,400,8409.63,0,19,9,1,0,0,1,0,0,400-1974
1974.0,401,0.0,0,23,11,1,0,0,1,1,0,401-1974
1974.0,402,4380.02,0,22,12,1,0,0,0,0,0,402-1974
1974.0,403,22859.4,0,29,12,1,0,0,0,0,0,403-1974
1974.0,404,0.0,0,22,10,1,0,0,1,1,0,404-1974
1974.0,405,718.249,0,29,13,1,0,0,0,0,0,405-1974
1974.0,406,721.341,0,19,11,1,0,0,1,0,0,406-1974
1974.0,407,0.0,0,17,9,1,0,0,1,1,0,407-1974
1974.0,408,1716.51,0,18,10,1,0,0,1,0,0,408-1974
1974.0,409,8417.0,0,19,12,1,0,0,0,0,0,409-1974
1974.0,410,6006.88,0,20,6,1,0,0,1,0,0,410-1974
1974.0,411,10523.8,0,33,11,1,0,0,1,0,0,411-1974
1974.0,412,5443.73,0,36,11,0,1,0,1,0,0,412-1974
1974.0,413,15210.0,0,25,11,1,0,0,1,0,0,413-1974
1974.0,414,3504.01,0,19,11,1,0,0,1,0,0,414-1974
1974.0,415,7724.28,0,23,8,1,0,0,1,0,0,415-1974
1974.0,416,4080.73,0,17,11,1,0,0,1,0,0,416-1974
1974.0,417,2502.87,0,43,10,1,0,0,1,0,0,417-1974
1974.0,418,0.0,0,26,11,1,0,1,1,1,0,418-1974
1974.0,419,0.0,0,27,11,1,0,1,1,1,0,419-1974
1974.0,420,6337.49,0,19,11,1,0,0,1,0,0,420-1974
1974.0,421,8593.16,0,28,11,1,0,1,1,0,0,421-1974
1974.0,422,10585.1,0,28,12,1,0,1,0,0,0,422-1974
1974.0,423,1126.29,0,26,8,1,0,0,1,0,0,423-1974
1974.0,424,0.0,0,31,12,1,0,0,0,1,0,424-1974
1974.0,425,7617.36,0,23,11,1,0,0,1,0,0,425-1974
1974.0,426,7182.49,0,20,12,1,0,0,0,0,0,426-1974
1974.0,427,8293.35,0,28,10,1,0,1,1,0,0,427-1974
1974.0,428,19785.3,0,39,12,1,0,1,0,0,0,428-1974
1974.0,429,39570.7,0,21,8,1,0,0,1,0,0,429-1974
1974.0,430,8810.07,0,22,11,1,0,0,1,0,0,430-1974
1974.0,431,8009.16,0,20,11,1,0,0,1,0,0,431-1974
1974.0,432,2992.53,0,21,11,0,1,0,1,0,0,432-1974
1974.0,433,5721.7,0,23,12,0,1,0,0,0,0,433-1974
1974.0,434,9268.94,0,29,9,1,0,0,1,0,0,434-1974
1974.0,435,10222.4,0,28,9,1,0,1,1,0,0,435-1974
1974.0,436,0.0,0,30,11,1,0,1,1,1,0,436-1974
1974.0,437,13520.0,0,25,10,1,0,1,1,0,0,437-1974
1974.0,438,824.389,0,28,11,1,0,1,1,0,0,438-1974
1974.0,439,27864.4,0,22,10,0,0,0,1,0,0,439-1974
1974.0,440,12260.8,0,44,9,1,0,1,1,0,0,440-1974
1974.0,441,31886.4,0,21,9,1,0,0,1,0,0,441-1974
1974.0,442,17491.5,0,28,11,1,0,0,1,0,0,442-1974
1974.0,443,9594.31,0,29,9,0,1,0,1,0,0,443-1974
1974.0,444,24731.6,0,25,9,1,0,1,1,0,0,444-1974
1974.0,445,25720.9,0,22,10,0,0,1,1,0,0,445-1974
